"Source","Treatment","Block","NumAssign_InBlock","Row","PosInRow","Tag","ID","DateMortalityObservedPreTransplant","Length_cm_20220527","OrigPltSurvival_20220527","Replaced_YorN_20220531","Replacement","Length_cm_20220622","Survival_20220622","Notes.x","Phenology_20220715","Survival_20220715","Notes_20220715","Phenology_20220721","Survival_20220721","Notes_20220721","Phenology_20220726","Length_cm_20220726","Survival_20220726","Notes_20220726","Phenology_20220804","Survival_20220804","Notes_20220804","Phenology_20220817","Survival_20220817","Notes_20220817","Phenology_20220830","Survival_20220830","Phenology_20220909","Survival_20220909","Notes_20220909","Phenology_20220922","Survival_20220922","Notes_20220922","Harvest_20221014","Harvest_20221110","AGB_Coll_20221014","AGB_Coll_20221110","BagSize","AGB_MinusBag","InfBM_Wbag","InfBM_Wobag_g","TissueCollected","Notes.1","SentForSequencing_20230803","ExcludeBcNotReplaced","SOURCE_CODE","HexCode_Indv","Long","Lat","SdZone","Notes.y","Tmin_Class","AHM_class","seed_zone","New_label","PopAbbrev","SdZnCol","SdZnAbbrev","PopCol","PopOrder"
"ARFR-CO932-314-JEFFERSON-12","white",10,142,39,32,NA,2109,NA,4.2,1,NA,NA,5.8,1,NA,2,1,NA,2,1,NA,2,27.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-WY930-44-LASANIMAS-13","white",10,143,39,33,NA,2110,NA,3.5,1,NA,NA,5.4,1,NA,2,1,NA,2,1,NA,2,23.3,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY930-44-LASANIMAS-13","#FDAE61",-104.6423889,37.16547222,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.1","#698b69","semi-humid, warm","#FDAE61","D"
"ARFR-CO932-294-11","white",10,144,39,34,NA,2111,NA,4.4,1,NA,NA,6.3,1,NA,2,1,NA,2,1,NA,2,22.8,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-294-11","#ABDDA4",-105.2030833,39.78458333,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.4","#698b69","semi-humid, warm","#ABDDA4","H"
"ARFR-AZ930-423-NAVAJO-18","white",10,145,39,35,376,2112,NA,3,1,NA,NA,4.2,1,NA,2,1,NA,2,1,NA,2,6.9,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-UT080-109-UINTAH-12","white",10,146,39,36,NA,2113,NA,7,1,NA,NA,13.5,1,NA,2,1,NA,2,1,NA,2,37.9,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-UT080-109-UINTAH-12","#aabe7f",-109.1426444,39.70802222,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","UT.1","#66e566","semi-humid, cool","#aabe7f","G"
"ARFR-AZ930-423-NAVAJO-18","white",10,147,39,37,NA,2114,NA,2.8,1,NA,NA,10.1,1,NA,2,1,NA,2,1,NA,2,42.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-CO932-316-JEFFERSON-12","white",10,148,39,38,NA,2115,NA,3.2,1,NA,NA,7.9,1,NA,2,1,NA,2,1,NA,2,41.6,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-CO932-314-JEFFERSON-12","white",10,149,39,39,NA,2116,NA,5.8,1,NA,NA,10,1,NA,2,1,NA,2,1,NA,2,31.2,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-WY050-151-FREMONT-16","white",10,150,39,40,377,2117,NA,5.5,1,NA,NA,6.9,1,NA,2,1,NA,2,1,NA,2,18,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,"Yes",NA,72.52,"L",40.542,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY050-151-FREMONT-16","white",10,151,39,41,NA,2118,NA,3.5,1,NA,NA,3.7,1,NA,2,1,NA,2,1,NA,2,8.7,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY050-151-FREMONT-16","white",10,152,39,42,NA,2119,NA,4,1,NA,NA,6.1,1,NA,2,1,NA,2,1,NA,2,19.9,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY050-151-FREMONT-16","white",10,153,39,43,NA,2120,NA,5.1,1,NA,NA,5.1,1,NA,2,1,NA,2,1,NA,2,13.4,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY930-44-LASANIMAS-13","white",10,154,39,44,NA,2121,NA,5,1,NA,NA,6.9,1,NA,2,1,NA,2,1,NA,2,22.2,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY930-44-LASANIMAS-13","#FDAE61",-104.6423889,37.16547222,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.1","#698b69","semi-humid, warm","#FDAE61","D"
"ARFR-CO932-316-JEFFERSON-12","white",10,155,39,45,378,2122,NA,3.2,1,NA,NA,8.5,1,NA,2,1,NA,2,1,NA,2,24.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-WY930-44-LASANIMAS-13","white",10,156,39,46,NA,2123,NA,6.8,1,NA,NA,9.2,1,NA,2,1,NA,2,1,NA,2,36.8,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY930-44-LASANIMAS-13","#FDAE61",-104.6423889,37.16547222,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.1","#698b69","semi-humid, warm","#FDAE61","D"
"ARFR-CO932-294-11","white",10,157,39,47,NA,2124,NA,3.2,1,NA,NA,7.4,1,NA,2,1,"buds?",2,1,NA,2,41.4,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-294-11","#ABDDA4",-105.2030833,39.78458333,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.4","#698b69","semi-humid, warm","#ABDDA4","H"
"ARFR-CO932-314-JEFFERSON-12","white",10,158,39,48,NA,2125,NA,3,1,NA,NA,7.5,1,NA,2,1,NA,2,1,NA,2,42.5,1,NA,3,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-NM930N-66-11","white",10,159,39,49,NA,2126,NA,5.9,1,NA,NA,11.8,1,NA,2,1,NA,2,1,NA,2,58,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-WY040-71-10","white",10,160,39,50,379,2127,NA,4.5,1,NA,NA,5.2,1,NA,2,1,NA,2,1,NA,2,10.9,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-WY050-151-FREMONT-16","white",10,161,39,51,NA,2128,NA,5,1,NA,NA,6.3,1,NA,2,1,NA,2,1,NA,2,15.1,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY050-49-FREMONT-12","white",10,162,39,52,NA,2129,NA,5.7,1,NA,NA,6.8,1,NA,2,1,NA,2,1,NA,2,28.2,1,NA,2,1,NA,2,1,"dying",NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
"ARFR-WY050-49-FREMONT-12","white",10,163,39,53,NA,2130,NA,5.4,1,NA,NA,7.2,1,NA,2,1,NA,2,1,NA,2,28.7,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
"ARFR-CO932-294-11","white",10,164,39,54,NA,2131,NA,4.6,1,NA,NA,7,1,NA,2,1,NA,2,1,NA,2,22.8,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-294-11","#ABDDA4",-105.2030833,39.78458333,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.4","#698b69","semi-humid, warm","#ABDDA4","H"
"ARFR-AZ930-423-NAVAJO-18","white",10,165,39,55,380,2132,NA,4.3,1,NA,NA,10.3,1,NA,2,1,"buds?",2,1,NA,2,35.2,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-WY040-71-10","white",10,166,40,1,369,2133,NA,4.2,1,NA,NA,7.4,1,NA,2,1,NA,2,1,NA,2,9.5,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-NM930N-66-11","white",10,167,40,2,NA,2134,NA,6.7,1,NA,NA,12.6,1,NA,2,1,NA,2,1,NA,2,34.2,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-UT080-109-UINTAH-12","white",10,168,40,3,NA,2135,NA,4.1,1,NA,NA,11.6,1,NA,2,1,NA,2,1,NA,2,22.6,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-UT080-109-UINTAH-12","#aabe7f",-109.1426444,39.70802222,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","UT.1","#66e566","semi-humid, cool","#aabe7f","G"
"ARFR-AZ930-422-NAVAJO-18","white",10,169,40,4,NA,2136,NA,3.4,1,NA,NA,11.4,1,NA,2,1,NA,2,1,NA,2,43.1,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-WY930-44-LASANIMAS-13","white",10,170,40,5,370,2137,NA,2.5,1,NA,NA,6.3,1,NA,2,1,NA,2,1,NA,2,25.2,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY930-44-LASANIMAS-13","#FDAE61",-104.6423889,37.16547222,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.1","#698b69","semi-humid, warm","#FDAE61","D"
"ARFR-WY050-151-FREMONT-16","white",10,171,40,6,NA,2138,NA,7.3,1,NA,NA,8.7,1,NA,2,1,NA,2,1,NA,2,15.5,1,NA,2,1,NA,2,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-CO932-314-JEFFERSON-12","white",10,172,40,7,NA,2139,NA,4.5,1,NA,NA,8.1,1,NA,2,1,NA,2,1,NA,2,31.1,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-AZ930-423-NAVAJO-18","white",10,173,40,8,NA,2140,NA,5.4,1,NA,NA,11,1,NA,2,1,NA,2,1,NA,2,46.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-WY040-71-10","white",10,174,40,9,NA,2141,NA,2.7,1,NA,NA,3.6,1,NA,2,1,NA,2,1,NA,2,8.8,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,"Yes",NA,16.9,"S",9.94,7.35,0.39,"N",NA,"N",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-CO932-294-11","white",10,175,40,10,371,2142,NA,6,1,NA,NA,6.6,1,NA,2,1,NA,2,1,NA,2,25,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-294-11","#ABDDA4",-105.2030833,39.78458333,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.4","#698b69","semi-humid, warm","#ABDDA4","H"
"ARFR-WY050-151-FREMONT-16","white",10,176,40,11,NA,2143,NA,3.2,1,NA,NA,4.5,1,NA,2,1,NA,2,1,NA,2,12.1,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-CO932-314-JEFFERSON-12","white",10,177,40,12,NA,2144,NA,2.6,1,NA,NA,6.4,1,NA,2,1,NA,2,1,NA,2,38.4,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-CO932-316-JEFFERSON-12","white",10,178,40,13,NA,2145,NA,2,1,NA,NA,6,1,NA,2,1,NA,2,1,NA,2,29.2,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-WY040-71-10","white",10,179,40,14,NA,2146,NA,4.7,1,NA,NA,7.9,1,NA,2,1,NA,2,1,NA,2,24.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-UT080-109-UINTAH-12","white",10,180,40,15,372,2147,NA,4,1,NA,NA,8.7,1,NA,2,1,NA,2,1,NA,2,22.4,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-UT080-109-UINTAH-12","#aabe7f",-109.1426444,39.70802222,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","UT.1","#66e566","semi-humid, cool","#aabe7f","G"
"ARFR-AZ930-422-NAVAJO-18","white",10,181,40,16,NA,2148,NA,2.2,1,NA,NA,10.5,1,NA,2,1,NA,2,1,NA,2,46.6,1,NA,3,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-AZ930-422-NAVAJO-18","white",10,182,40,17,NA,2149,NA,4.3,1,NA,NA,NA,0,"yellowing 5/27",NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-WY930-44-LASANIMAS-13","white",10,183,40,18,NA,2150,NA,3.4,1,NA,NA,7.6,1,NA,2,1,NA,2,1,NA,2,27.6,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY930-44-LASANIMAS-13","#FDAE61",-104.6423889,37.16547222,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.1","#698b69","semi-humid, warm","#FDAE61","D"
"ARFR-NM930N-66-11","white",10,184,40,19,NA,2151,NA,3.5,1,NA,NA,6.8,1,"ARFR-WY050-49-FREMONT-12_140 initially assigned",2,1,NA,2,1,NA,2,35.8,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-WY050-49-FREMONT-12","white",10,185,40,20,373,2152,NA,2.6,1,NA,NA,5.4,1,"ARFR-WY930-44-LASANIMAS-13_070 initially assigned",2,1,NA,2,1,NA,2,15.8,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
